Note,Duration,Volume
D,0.5,35.24974003870276
D,0.25,30.80962832140387
D,0.25,33.73835517163663
D,0.5,34.238659003831415
E,0.5,38.704061263823796
E,0.75,46.82713817195527
E,0.75,47.5931229939459
F,0.75,49.90394663216059
F,1.0,53.29963399469974
F,1.0,52.360693812998846
F,1.0,53.839019219261225
F,1.0,52.90114705493771
F,1.0,58.8901681393921
G,1.25,72.66632716265262
A,1.5,90.6671851515081
A,1.5,91.36599103930116
A,1.5,90.29842558267858
A,1.5,89.44061601890063
G,1.25,88.30080078959843
G,1.25,87.039334242615
G,1.25,82.4965185003847
G,1.25,72.98759790321202
G,1.25,74.27294995842173
A,1.25,78.46773289656727
G,1.25,70.8905874581303
E,0.75,49.55028859978395
F,0.75,56.89685594491463
F,1.0,59.809659679963936
F,1.0,58.99467048254102
F,1.0,57.58072672588655
F,1.0,58.41997182781159
F,1.0,60.76095964188291
F,1.0,58.87393485812874
F,1.0,59.33401416769641
E,0.75,58.26653186760237
E,0.75,54.610513744142125
F,1.0,57.230617184646356
E,0.75,53.82352560366199
F,0.75,54.225790686468805
E,0.75,54.42275263652825
E,0.75,57.89877709387362
E,1.0,62.27584096896784
F,1.0,63.929991606630765
F,0.75,54.3675188267935
F,1.0,64.59659746022864
E,0.75,59.57135957038384
D,0.5,48.59283808569008
D,0.5,45.12882010989097
E,1.25,95.56081384595059
G,1.5,108.72855179408268
G,1.5,111.13067547193273
G,1.5,109.05373637048955
G,1.5,109.09403701631265
F,1.25,101.08351390734653
F,1.25,92.85106863910843
F,1.25,106.55000672246703
G,1.5,114.08890381043419
G,1.5,115.43078369199444
F,1.5,111.70469379745556
F,1.25,101.20701192169297
E,1.0,87.1997684828985
D,0.75,64.78509069501762
D,0.5,41.50112385659774
D,0.5,36.402417912071684
D,0.5,36.43049175040607
D,0.5,34.024973731862936
D,0.25,31.78266742051557
D,0.5,35.68178269722475
D,0.5,35.247530795116305
F,0.75,51.37386848833866
F,0.75,52.094514272613516
F,0.75,53.51811195821967
F,1.0,55.08106603560965
F,1.0,52.005715495869374
F,1.0,51.05710094580837
F,0.75,49.79689659058232
F,1.0,51.94714691504822
F,1.0,60.12180022226885
G,1.25,77.14233331779005
G,1.25,86.41617332307476
G,1.25,87.68674076923674
G,1.25,85.7830686313368
G,1.25,86.24127155658142
G,1.25,84.59926080063417
G,1.25,79.62996840829076
G,1.25,76.33019530126755
G,1.25,75.61311965214148
G,1.25,73.10891830453942
G,1.25,70.79949239545202
F,0.75,55.806454539802445
F,0.75,57.930772306544505
E,0.75,50.05987922874262
F,0.75,52.233083552882114
F,0.75,52.69118692344159
F,0.75,52.33402974983096
F,1.0,55.980311603832966
F,0.75,55.01267938883837
F,1.0,59.427560638206934
F,1.0,58.806080490856665
E,0.75,55.0873464130004
F,0.75,54.87753238830213
E,0.75,51.663224141816855
E,0.75,50.394509842779755
E,0.75,51.19084143526614
E,0.75,54.20350217217287
E,0.75,53.870647260886116
E,0.75,54.10965820335268
E,0.75,50.47535100603856
E,0.75,50.57647385232333
E,0.5,52.49053301780482
D,0.5,51.9097621101552
D,0.5,45.64646915048223
E,1.0,79.79886600141444
F,1.25,107.85560956844093
G,1.5,110.21420834207643
F,1.25,105.69474182617952
G,1.5,110.09990592431977
F,1.25,100.3732607462327
F,1.0,91.0694750258407
F,1.25,103.12264049178927
G,1.5,109.73113298827259
G,1.5,109.42037641929542
F,1.25,103.3457740163049
E,1.0,90.03770725016126
E,0.75,74.12844590551244
D,0.5,55.66763128239801
D,0.5,40.09277991497828
D,0.5,37.70918689235504
D,0.5,37.84461483761162
D,0.5,36.55461429359695
D,0.25,31.664553907968262
D,0.5,32.620691559223765
D,0.5,35.68670206647859
E,0.75,50.00606735678814
F,0.75,52.800244767744594
F,1.0,58.06810045619516
F,1.0,60.248142578474116
F,1.0,59.47198775189823
G,1.0,58.42468318916944
G,1.0,59.584870913089766
G,1.0,62.99269450467464
G,1.25,66.04795897352203
G,1.25,70.68929052715022
G,1.25,75.19018846222595
G,1.25,77.2055956183504
G,1.25,73.6483634484313
F,1.0,71.67637262673598
F,1.0,67.2670118051184
F,1.0,70.33849715946624
G,1.25,74.06017256922587
G,1.25,70.39092952678496
G,1.0,67.77342060883014
G,1.0,61.92041527748634
F,0.75,52.6077395801761
F,0.75,54.45133780979693
E,0.75,46.341460290814695
E,0.75,48.65616761092071
F,0.75,52.44301574533896
F,0.75,51.7036740808095
F,0.75,53.85183601066269
F,0.75,55.24323743131815
E,0.75,55.1193710413218
E,0.75,55.539239545203735
F,0.75,55.50178067659882
F,1.0,57.97262860118284
E,0.75,54.33708365391341
F,0.75,53.219653579227966
E,0.75,54.07603937889068
E,0.75,54.41643297350648
E,0.75,53.84046241247192
E,0.75,51.45496044236164
E,0.75,47.70916987246741
E,0.5,46.31778317906632
D,0.5,48.547721044819035
D,0.5,48.71825417919843
D,0.5,43.225400744522936
D,0.75,60.57958153614201
F,1.25,94.28870812058473
F,1.25,103.28461884000528
F,1.25,103.55915184226683
F,1.25,97.44633124276267
E,0.75,75.90814125729563
E,0.75,70.49641700279003
F,1.25,94.8683369860033
F,1.25,106.70817603537648
F,1.25,101.31150031475134
F,1.0,91.06861781414905
E,1.0,78.68780567795885
E,0.75,67.02830601602513
D,0.5,52.223980477644886
D,0.5,40.31009065615941
D,0.5,37.280115253394264
D,0.5,36.4589936505716
D,0.5,35.065753304889135
D,0.5,32.09078497431474
D,0.25,30.593941075439293
D,0.5,36.143963652048214
E,0.5,39.50097192107124
E,0.75,43.08274571977027
E,0.75,45.41968719156311
E,0.75,46.68638214699276
F,0.75,45.99798310445859
F,0.75,46.84034937399454
F,0.75,46.66487402174504
F,0.75,48.60604987060223
F,0.75,51.67031311930241
F,1.0,57.402950463578215
F,1.0,56.619527717547584
F,1.0,56.820925407816716
F,1.0,56.77702326828472
F,1.0,60.14146685784897
F,1.0,53.26871095723267
F,0.75,53.379610640927005
F,0.75,53.51657029835319
F,0.75,52.59245665368803
F,1.0,56.50775209251358
G,1.0,58.84134628088254
E,0.5,45.11575567523879
E,0.75,45.80155899061964
E,0.75,46.93889071522386
E,0.75,47.234038764931256
F,0.75,52.75934488975932
F,0.75,51.85264328957901
F,0.75,53.405166196482554
E,0.75,55.65234116714462
E,0.75,56.571720601835665
E,0.75,54.40692274214482
E,0.75,52.13475958437279
F,0.75,56.24436288110171
E,0.75,53.55773398459662
F,0.75,53.60925310671236
E,0.75,54.65332781547021
E,0.75,55.57392747507247
E,0.75,52.60035287123173
E,0.75,50.64522860273717
E,0.75,49.24728517249151
E,0.5,45.804444677593594
E,0.5,45.99759273507263
D,0.5,47.503562208077845
D,0.5,47.16030725171559
D,0.5,49.784880355630165
E,1.0,84.83125838365468
F,1.25,93.80863965245234
F,1.25,97.94653672487624
F,1.25,100.10665314401622
E,1.0,81.33777311479487
E,1.0,79.67407808942046
E,1.0,83.23113069563934
E,1.0,88.42325254715442
F,1.25,94.15389996347331
E,1.0,87.67102309730869
E,1.0,76.92389436789381
E,0.75,66.7089453109821
D,0.5,50.67899940158386
D,0.5,40.118015356757056
D,0.5,38.05893948225347
D,0.5,36.88161968711384
D,0.5,35.37532232869366
D,0.5,33.46106755107909
D,0.25,30.94025774638036
D,0.5,35.13845946702105
E,0.5,41.84128208715116
E,0.75,46.01438949896249
E,0.75,48.14199389149239
E,0.75,45.75146083482937
F,0.75,47.74092121113209
F,0.75,46.89079049217784
E,0.75,47.07528650144164
F,0.75,48.73339461270041
F,0.75,48.280032874029516
F,0.75,48.47175949888477
F,0.75,50.181540766128094
F,1.0,52.911512943663396
F,1.0,58.62894006512633
F,1.0,57.26036048743715
F,1.0,56.59198903421853
F,0.75,52.35132898898759
F,0.75,53.853118991552236
F,0.75,54.49774062934726
F,1.0,57.89754521150513
G,1.0,60.800834440791775
E,0.75,45.476966962766085
E,0.75,49.999333620883945
E,0.75,45.27830687090532
E,0.75,50.04960830943554
F,0.75,54.9058484297405
F,0.75,53.992546960123725
E,0.75,54.44276709177528
E,0.75,56.193290317315984
E,0.75,57.59231866825208
F,0.75,56.25216611099453
E,0.75,53.88748062919183
E,0.75,52.09607843137255
E,0.75,51.72475717516495
E,0.75,52.14474116559029
E,0.75,52.15102496250184
E,0.75,51.75185003846961
E,0.75,52.49675685652778
E,0.75,51.073286936653375
E,0.75,51.60265117779176
E,0.75,50.864103658110096
E,0.5,49.55590788277261
D,0.5,51.52063673031638
D,0.5,45.90859931765017
D,0.5,43.096761364077935
E,0.75,63.299787562270254
F,1.0,92.2399832909779
F,1.25,102.70470708695686
F,1.25,100.57692324730131
E,1.0,89.55462276468256
E,1.0,82.56080043987473
E,1.0,85.7283997808398
F,1.25,92.08017637732858
F,1.25,92.59416322771676
E,1.0,82.61667129079139
E,0.75,70.29951571036658
E,0.75,59.7030087508646
D,0.5,48.268376737932584
D,0.5,40.13414663526925
D,0.5,38.104133112618804
D,0.5,38.43675642908769
D,0.5,36.43175234897764
D,0.25,31.337644805048456
D,0.5,31.843011704087104
E,0.5,36.35641727479736
E,0.5,42.237683546664805
E,0.75,48.50307255601409
E,0.75,48.94047030068467
E,0.75,49.974877091542126
F,0.75,49.51023221654892
F,0.75,47.88849012613369
F,0.75,49.325751633986926
F,0.75,50.365838365469045
F,0.75,50.68044430455495
F,0.75,50.81103215126716
F,1.0,52.80464281550909
F,1.0,54.49623747794798
F,0.75,53.28344656610167
F,0.75,53.2301830997956
F,0.75,51.40218888189441
F,0.75,52.523707732002826
F,0.75,53.690277719490496
F,0.75,53.44137041181911
F,1.0,55.541713218779385
G,1.0,59.429937671461765
E,0.5,42.686751766104784
E,0.5,45.44649872156552
E,0.75,48.874599993782695
E,0.75,49.05138785914683
E,0.75,52.08148690867547
E,0.75,54.12991863094822
E,0.75,53.9076621358016
E,0.75,55.7421812268308
E,0.75,54.35392650361769
E,0.75,53.19358571728335
E,0.75,52.27083661685047
E,0.75,52.48914414834503
E,0.75,51.67988851585025
F,0.75,51.77493654457424
F,0.75,53.013449946764275
F,0.75,54.08704304710389
F,0.75,54.95050165924475
F,0.75,56.36594565293419
F,1.0,58.53198464324295
E,0.75,56.16844804271293
E,0.5,53.26322056686329
D,0.5,45.21252143029229
D,0.5,45.856366681432775
D,0.5,46.09872906514965
D,0.5,43.67171982467185
D,0.5,54.56749959198899
E,1.0,86.32599663488067
F,1.25,107.15497412044485
F,1.25,107.46224514855486
F,1.25,97.78844411803564
E,1.0,89.80804325693813
E,1.0,84.68698180659501
E,1.0,77.17294525658063
E,0.75,66.30905345332742
D,0.75,60.01613357114547
D,0.5,54.09784756708867
D,0.5,43.920940795660314
D,0.5,39.05825142026687
D,0.5,37.550331421510336
D,0.5,36.36907408702681
D,0.5,34.54143911310065
D,0.25,33.259374305409835
D,0.5,32.35030045153218
E,0.5,36.535827485175595
E,0.5,44.9320533056663
E,0.75,51.588480411585955
E,0.75,50.32357149518547
E,0.75,53.07863992445968
F,1.0,56.19291514148267
F,1.0,56.929912374779484
E,0.75,52.28675720625151
F,0.75,49.537134558143514
F,0.75,48.84898875443955
F,0.75,49.60359729702424
F,0.75,50.397838785137516
F,0.75,49.24144039542095
F,0.75,50.51947234462552
F,0.75,52.10523781212842
F,0.75,52.070661716133145
F,1.0,55.63502626813706
F,0.75,54.802216665500914
F,0.75,52.777884054929935
F,1.0,55.946463516044545
F,0.75,55.88485012395763
E,0.5,41.33304749248094
E,0.5,42.23836690681029
E,0.75,47.537764216269146
E,0.75,46.93025471544147
E,0.75,47.71335967918678
E,0.5,44.15738130765585
E,0.75,51.515269364979446
F,0.75,53.8620609995881
E,0.75,52.70669110846876
E,0.75,51.209211994746376
E,0.75,50.980015931858276
E,0.75,50.0505694667879
E,0.75,49.9524230024947
E,0.75,51.58308374717306
E,0.75,51.43324236630839
F,0.75,53.34775974757719
F,0.75,54.1582675852743
F,1.0,57.567928158976635
F,1.0,60.3446465847536
F,0.75,59.067544434341315
E,0.5,50.72609700558781
D,0.5,50.48790449433836
D,0.5,47.57345806812618
D,0.5,47.17133132047905
D,0.5,41.57522751470783
D,0.5,41.37295862379831
D,0.5,45.801663791160536
E,0.75,72.37497878342776
E,1.0,86.87219035850566
E,1.0,80.74127225602884
E,0.75,72.78601128441865
E,0.75,63.96389735997451
D,0.75,60.46733906880231
D,0.5,56.022433571922626
D,0.5,50.57407641851826
D,0.5,47.03023901673233
D,0.5,43.949506151251626
D,0.5,40.091590310321514
D,0.5,37.43605367870494
D,0.5,36.33377219774156
D,0.5,36.87922893691761
D,0.5,33.75089649732267
D,0.5,32.51097308681697
D,0.5,34.79676369556939
D,0.5,39.583193055264125
E,0.75,46.24078240967413
F,0.75,50.507146837331845
E,0.75,51.760998111491915
F,0.75,53.477542763439104
F,1.0,53.761612886930436
F,0.75,49.95453681036425
F,0.75,52.163713988171565
F,0.75,51.07036697675503
F,0.75,50.908965128659474
F,0.75,50.71465105344556
F,0.75,49.3132774163966
F,0.75,48.02701588522845
F,0.75,52.528423212328924
F,0.75,52.60893928796251
F,1.0,55.815664008766404
F,0.75,53.44307997792854
F,0.75,54.01768552843254
F,0.75,57.9821277968183
F,0.75,54.42392595960302
E,0.5,40.90251039456607
E,0.5,44.06192247013748
E,0.75,46.02358668873812
E,0.75,48.744298221072015
E,0.75,41.18486244200415
E,0.75,48.42595435716895
E,0.75,49.190603428846764
F,0.75,54.57761476766687
F,0.75,53.69760314906779
F,0.75,53.09121540649553
F,0.75,51.59422792660465
F,0.75,52.035236180084404
F,0.75,53.54699913734815
F,0.75,55.01593562752092
F,1.0,56.26422345791269
F,1.0,58.35702404544854
F,1.0,61.524993938122215
F,1.0,63.1303940609141
F,1.0,64.92855952686267
F,1.0,63.92765692880401
E,0.5,51.30456311735951
D,0.5,45.44766159178693
D,0.5,43.788015084749716
D,0.5,44.11122663651271
D,0.5,41.17661669503314
D,0.5,39.10602764371702
D,0.5,40.45163837790368
D,0.5,42.511445291553
D,0.5,50.31110423321132
D,0.75,60.045915887559936
E,0.5,56.33261884777692
D,0.5,53.78307080739549
D,0.5,50.81651173905948
D,0.5,49.821295376652444
D,0.5,51.875873026975356
D,0.5,53.28835559907673
D,0.5,53.60117161331437
D,0.5,51.75326529264103
D,0.5,42.82779534168007
D,0.5,37.677789590667814
D,0.5,35.332941798201645
D,0.5,32.94750134060759
D,0.5,32.55328845212283
D,0.5,34.78347944013119
D,0.5,34.541781220613494
E,0.75,40.154491773720984
E,0.75,47.23802091347835
E,0.75,47.94916435460431
F,0.75,48.494639940002955
F,0.75,50.45859679186775
E,0.75,50.233926814483226
E,0.75,48.78231241208334
E,0.75,48.74120475935122
E,0.75,49.62103195697621
E,0.75,48.85402252220746
E,0.75,48.298194065577086
E,0.75,48.272733945738416
F,0.75,49.85899310655693
F,0.75,51.02146814016926
F,0.75,55.026946212492135
F,0.75,53.49597386398079
F,1.0,55.31573169973499
G,1.0,57.65351763773286
F,0.75,53.26455958126414
E,0.5,42.93493704973071
E,0.5,43.105355902170615
E,0.75,44.735626394037595
E,0.75,45.56609082713545
E,0.5,41.055434045992556
E,0.75,46.25372067178041
E,0.75,46.40203593605496
E,0.75,52.74496184125651
F,0.75,53.91118486395747
F,1.0,55.43936746636824
F,1.0,55.583923045238706
F,1.0,57.743093500578986
F,1.0,58.66451889673824
G,1.0,59.66683772042309
G,1.0,60.634808895417066
G,1.0,61.910564376364896
G,1.0,63.70442843486979
G,1.0,64.02523866700862
F,1.0,63.39567298500851
F,1.0,62.48405628997536
F,0.75,56.61801679451012
E,0.5,44.97591837448415
D,0.5,48.03312279965494
D,0.5,46.341036736533695
D,0.5,44.758173975892376
D,0.5,40.98334487421604
D,0.5,42.23989484973538
D,0.5,43.29250526528487
E,0.5,52.21989255710211
E,1.0,83.2298523388745
E,1.0,77.86616457998181
E,0.75,69.30254455091588
E,0.75,64.25281803486358
E,0.75,63.46365966442067
D,0.75,65.36884478484221
E,0.75,69.44123627334406
E,0.75,70.93396878132941
D,0.75,63.51415658296612
D,0.5,50.5667816091954
D,0.5,42.316803214349555
D,0.5,37.55930113543634
D,0.5,34.897874495814975
D,0.5,34.62388053437784
D,0.5,36.74357448726617
D,0.5,34.58949884591173
E,0.5,41.42246714539958
E,0.75,48.8206456288421
F,0.75,51.15364167307827
F,1.0,56.28829750608131
F,1.0,57.06435786839507
F,0.75,53.991414982164095
F,1.0,56.353976086669306
F,0.75,51.76049346016647
F,1.0,54.494786862822814
F,0.75,54.04434776526544
F,0.75,54.69689406479991
F,1.0,57.976498566132754
F,1.0,60.4586637833889
F,1.0,59.28930793561975
F,0.75,55.61409549789
F,0.75,54.75459035695135
F,1.0,59.59729030177271
F,1.0,67.28028440309933
F,0.75,60.505079737007755
E,0.5,42.806057447949456
F,0.75,47.772509384253105
F,0.75,50.621196987713034
F,0.75,50.87879038337492
F,0.75,51.21944755309971
F,0.75,52.14467662213518
F,0.75,55.19865410769936
F,1.0,56.75391826568122
F,1.0,59.29559282056065
F,1.0,61.394808390260586
E,0.75,58.92754847559317
F,0.75,58.28579488315342
E,0.75,57.1029950339232
F,0.75,57.05859504324916
G,1.0,60.72902450397519
F,1.0,61.07387913548297
F,1.0,60.682654169872464
F,1.0,61.64083754944705
F,1.0,60.60850322134402
E,0.75,57.06821310609064
E,0.75,53.71329105562162
E,0.5,45.8177827904844
D,0.5,43.71022312373225
D,0.5,45.562920309622065
D,0.5,43.88142442470448
D,0.5,42.370115175677874
D,0.5,43.375608907851685
D,0.5,47.8046747958002
D,0.75,55.11861765871629
F,1.0,84.14115245622625
F,1.25,92.15508144676816
F,1.25,89.1702939622143
E,1.0,82.87747728738739
E,1.0,80.91335046979553
E,1.0,81.62661319779596
E,1.0,84.6572407187211
E,1.0,84.65993028840549
E,1.0,78.94230926456987
D,0.75,62.744526124361755
D,0.5,49.01592902162847
D,0.5,41.66855272667925
D,0.5,40.43955709433992
D,0.5,41.26695398413032
D,0.5,44.29404638113669
D,0.5,32.88647393003971
D,0.5,32.62161381952702
E,0.5,40.921877122628686
E,0.75,44.22766668220995
E,0.75,48.07240707063642
E,0.75,47.71934329657348
E,0.75,52.851815415821505
F,1.0,58.83727161098287
F,1.0,58.85942855144437
F,1.0,58.54040412518555
F,1.0,70.55250083545111
E,1.0,77.57011968322804
F,1.0,73.66888791743412
F,1.0,71.4118214388411
F,1.0,64.70516316554367
F,1.0,67.86433731241209
F,0.75,61.49085503563296
F,0.75,58.90140608363837
F,1.0,66.00938992640259
F,0.75,61.16305576927561
E,0.75,51.46726457765032
F,0.75,51.53199365834324
F,0.75,53.78290266800338
F,0.75,53.75022969076652
G,0.75,51.51258379768871
F,0.75,51.74270658957201
G,1.0,56.41977916890101
F,1.0,58.16915825386833
E,1.0,64.83307201199942
E,1.0,67.09590850450365
E,0.75,62.628442291700665
E,0.75,58.70304504441491
E,0.75,60.64081683803129
E,0.75,59.29419800579764
E,0.5,46.99999665819558
E,0.75,52.039220776697526
E,0.75,53.423195736479286
E,0.75,51.49921832863149
E,0.75,48.517793204479574
D,0.5,46.04215989368399
E,0.5,45.91564100471738
E,0.5,41.26780245272901
D,0.5,43.4699140068235
D,0.5,42.32529174729741
D,0.5,43.582577852385505
D,0.5,48.305575800673026
E,0.75,57.11904327248141
E,0.75,72.14698448781019
F,1.25,89.13157414531409
F,1.25,95.38584570966714
F,1.25,99.40045386366992
F,1.25,98.13285914682956
F,1.25,96.89713440271075
F,1.25,96.04295516541931
F,1.25,98.06114526746093
F,1.25,98.34312054587987
F,1.25,97.68454454314426
E,1.25,91.90029166958104
D,1.0,77.7774772873874
D,0.5,55.84637235472865
D,0.5,50.72177383755722
D,0.5,53.196085892145206
D,0.5,49.40841384750492
D,0.5,48.110486931990394
D,0.5,36.514745478849484
D,0.5,35.31748051261726
D,0.5,35.491801154865435
D,0.5,41.37136283447188
E,0.5,43.91220959331017
E,0.75,44.99329575746272
E,0.75,48.268225618428104
E,0.75,48.96892028630715
E,0.75,47.88791448089343
E,0.75,50.89934986360774
E,1.0,69.3419163694015
E,1.0,82.33614056561981
F,1.0,73.27584664226372
E,1.0,66.3210002875506
F,1.0,68.22747798683484
F,1.0,71.01038014968175
F,0.75,61.54088596675293
F,0.75,55.46465070372183
F,1.0,63.197043668834944
F,0.75,62.455320618933264
E,0.75,61.49290391146549
E,0.75,59.127947432639324
F,0.75,55.28461681937935
F,0.75,55.95916470432802
F,0.75,53.369509803921574
E,0.75,52.40894041485004
E,0.75,58.44840250091316
E,0.75,67.47453817040095
E,0.75,68.26885407194983
E,0.75,62.71437496599908
D,0.75,58.72196669075874
E,0.75,64.7249327753297
E,0.75,61.57203197251948
E,0.75,57.16724487654753
D,0.5,45.182412199917614
D,0.5,48.28379547379792
D,0.5,42.18285032602022
E,0.5,47.04985641898456
E,0.75,50.8495674306187
D,0.5,42.588864874526905
E,0.5,38.15807240058132
D,0.5,40.817931345348285
D,0.5,43.522905621225895
D,0.5,48.17216342977937
D,0.5,56.43565161300351
E,1.0,78.11515018690791
F,1.25,93.48948722731265
F,1.25,101.01793538660016
G,1.5,106.809003093112
G,1.5,110.41612090337523
F,1.5,109.26508428341612
F,1.5,107.54377344120367
F,1.5,106.82291319857312
G,1.5,108.28726819146209
G,1.5,109.21344590551243
G,1.5,108.2278320626705
F,1.25,104.60274513689741
F,1.25,99.41630586836399
E,1.0,85.2167247596621
D,0.75,62.19351262502623
D,0.5,54.38204192021636
D,0.75,62.6073061947728
D,0.5,55.10605531074896
D,0.5,45.94797587683507
D,0.5,41.7840176260754
D,0.5,40.04510009869981
D,0.5,39.184296783318956
D,0.5,41.82529536110917
E,0.75,49.83981946484499
E,0.75,55.64787915879788
E,1.0,65.0526770962051
F,1.0,73.72930890707453
F,1.25,78.46762603654224
F,1.25,80.93974695546073
F,1.0,80.4299661933739
F,1.0,78.81614464572986
E,1.0,69.41918934042106
E,1.0,67.50393959882804
F,1.0,65.4393594615809
F,1.0,63.86804220776697
F,0.75,59.437985979964715
F,0.75,59.12814755232255
F,1.0,64.24564749403527
F,0.75,59.513987161253716
E,0.75,61.60349649887699
E,0.75,66.9170965548328
E,0.75,68.81204285281295
E,0.75,62.15389802056376
E,0.75,59.555846253681814
E,0.75,55.37429736619182
E,0.75,67.34295038586184
E,0.75,69.49542137822232
E,0.75,68.87445753965478
E,0.75,67.39786505327457
E,1.0,70.7054613244426
E,1.0,71.91568095093766
E,0.75,63.80981682248801
E,0.75,54.71225431908792
D,0.5,50.34523924988148
E,0.75,54.990770324776754
D,0.5,44.02541481118805
D,0.5,47.299089902310506
E,0.5,52.4159434380173
D,0.5,44.1688965439525
E,0.5,37.39363522261857
D,0.5,40.72792582748518
D,0.5,46.0874490763408
D,0.5,58.58957955437427
E,1.0,81.99134721347913
F,1.25,103.48394892479385
G,1.5,109.38252671500625
G,1.5,113.92168259852494
G,1.5,115.8342157639909
G,1.5,116.51580521943222
G,1.5,116.11147653353851
G,1.5,113.83124890225612
G,1.5,113.66803171605544
G,1.5,114.6935850178359
G,1.5,114.5805545063844
G,1.5,111.99591732531299
F,1.5,107.06244231501559
E,1.25,100.34107796507426
E,1.0,86.21708077840728
D,0.75,66.05659268067117
D,0.5,60.26030678541729
D,0.75,62.24066443620651
D,0.5,51.771023097308685
D,0.5,39.52821333923978
D,0.5,41.31628379691155
D,0.5,43.96570174006979
D,0.5,45.02448190374049
D,0.5,41.357472896411835
D,0.5,41.725067185812094
D,0.5,47.66769458239103
E,0.75,52.36074075369347
E,1.0,71.12570609218716
F,1.0,77.7517828915157
F,1.25,80.92525121820428
F,1.0,78.20066816659283
F,1.0,79.39845565891834
F,1.0,77.99842018139003
E,1.0,74.53785930226232
F,1.0,71.19280478422047
F,1.0,75.10903499568674
F,1.0,70.89575823987938
F,1.0,67.11032753569124
F,0.75,63.493579849696516
F,0.75,60.642558267857275
E,0.75,62.94009022871932
E,0.75,63.86395537525355
E,0.75,67.30801139322158
E,0.75,63.54411737505149
E,0.75,69.537971991016
E,0.75,62.38821232892681
E,0.75,69.98432025366628
E,1.0,75.99731789108827
E,1.0,75.66598252935736
E,1.0,72.81880596550947
E,1.0,75.98420674889059
E,0.75,71.80913956307849
D,0.75,65.58068215554155
D,0.75,60.96547158300499
E,0.75,57.100617650944635
E,0.75,60.15269955623946
D,0.75,56.25636248474816
D,0.75,56.01658331584714
D,0.5,50.77035695134177
D,0.5,38.1135260311021
D,0.5,38.782644183317394
D,0.5,46.75715589129032
D,0.5,61.20668084990635
D,0.75,74.92211551762998
F,1.25,100.40693902372682
G,1.5,112.57721926899971
G,1.5,115.73068942202326
G,1.5,117.95548386219332
G,1.5,118.96538220916587
G,1.5,117.41403954209508
G,1.5,116.51849284620705
G,1.5,115.7310401560545
G,1.5,117.44232772221055
G,1.5,117.55982035858338
G,1.5,115.40905625111718
G,1.5,112.59761911978426
F,1.5,108.67882698779076
F,1.25,100.27914993821547
D,1.0,81.97172627513154
D,0.75,64.0166177442043
D,0.5,60.19867843292688
D,0.75,60.93363164766501
D,0.5,48.07948073799476
D,0.5,37.17711458503339
D,0.5,41.637730098777524
D,0.5,52.567295003613815
D,0.75,60.30721837526132
D,0.5,53.68054195518874
D,0.5,47.642276895696845
D,0.5,41.991503501123
D,0.5,48.19951536064286
E,0.75,60.60823747017634
E,1.0,67.51827764954575
E,1.0,70.5354185027162
E,1.0,75.28999902854522
F,1.0,79.79592622383873
E,1.0,71.04058481577333
E,1.0,76.76059756125994
F,1.0,77.18589579787523
F,1.0,76.75630649009504
F,1.0,72.00510790919618
F,1.0,71.89041426717337
F,0.75,65.56075668555177
F,0.75,64.70724950067226
E,0.75,63.06746318186411
E,0.75,66.05544356624932
E,0.75,63.39873229037949
E,0.75,60.228973677461475
E,0.75,64.11143685932558
E,0.5,55.93367551856255
E,0.75,62.26773359601471
E,0.75,72.22655763058296
E,1.0,79.33510946352382
E,1.0,83.23024332999151
E,1.0,80.27943232068887
E,1.0,76.52503881933274
E,1.0,70.96012990293224
D,0.75,62.87825666612265
D,0.75,61.45762121812656
D,0.75,67.05788906763657
D,0.5,55.20148325600553
E,0.5,41.121018900624065
E,0.5,36.51072746419217
D,0.5,38.60150081990783
D,0.5,43.30659738251226
D,0.75,64.78421549198355
E,1.0,83.7366647626153
E,1.0,93.22566680655616
F,1.5,111.58696871138467
G,1.5,116.48287535069517
G,1.5,117.7510029299076
A,1.5,119.67230316383392
A,1.5,119.31043828153535
A,1.5,118.60266936342512
G,1.5,117.59076041593808
G,1.5,116.62238915701039
G,1.5,118.4199217007453
G,1.5,118.09262514280384
G,1.5,115.57128589525385
G,1.5,111.98363654379706
F,1.5,107.94834600110357
E,1.25,99.94710518135118
D,1.0,80.8193894212461
D,0.75,70.00727386475796
D,0.5,61.13305922765459
D,0.75,58.7106914426492
D,0.5,54.12282588421813
D,0.75,61.4286162598214
D,0.75,68.01129459948864
E,0.75,70.73873159093205
E,0.75,69.08576958647113
D,0.75,62.51470592121114
D,0.5,54.77286509213277
D,0.5,43.73035368725373
D,0.5,39.03521985964421
E,0.5,41.01605091977338
E,0.5,50.44560249625019
E,0.75,63.2560281488735
E,0.75,66.76257544317765
F,1.0,73.66431698957823
F,1.0,78.37210968890132
F,1.0,79.90760897779643
F,1.25,81.80135533484103
G,1.25,85.5892598291794
F,1.25,88.91493813776007
F,1.25,84.91646868418393
F,1.0,79.09584905147156
F,1.0,69.67135603428846
E,0.75,59.09382858097658
E,0.75,67.04146736300545
E,0.75,68.95136116356966
E,0.75,67.00793558089109
E,0.75,67.22364361598781
E,0.75,64.13554459754572
E,0.75,66.02980885655887
E,0.75,63.660687634546484
E,0.75,58.9204963356726
E,0.75,66.33533713366441
E,1.0,76.3736710887288
E,1.0,77.51118078384742
D,1.0,76.22608818477848
E,1.0,74.89148158510334
